NIM,ExamplarCode,Rating
2394853752,1764,5
4606201574,16,3
6355475778,743,3
2394853752,3368,2
4292741687,87,4
4319308516,3245,1
4292741687,1519,1
8931945288,3214,1
6355475778,3469,4
6355475778,478,4
7647334784,3435,5
8145425373,3751,4
1474705841,1086,4
8931945288,3011,3
4606201574,9,1
1474705841,756,1
1474705841,2490,3
7125679799,1567,2
2394853752,1322,4
7125679799,2447,1
6355475778,3008,3
8931945288,1204,3
1474705841,906,1
4319308516,3855,4
5870922792,3213,5
8931945288,852,3
4292741687,214,3
7125679799,2982,1
5870922792,2903,3
4606201574,3267,2
2146973647,1070,2
9231616010,2576,2
8145425373,140,1
1550632135,847,5
4319308516,364,5
4292741687,1900,2
4292741687,376,2
4319308516,2651,5
5870922792,3525,2
4606201574,1397,5
5870922792,2200,3
7125679799,1326,3
7647334784,588,5
4292741687,3291,1
9231616010,684,3
8145425373,1678,3
1474705841,3013,2
1550632135,1539,3
1550632135,3324,2
9231616010,1185,5
4292741687,3163,5
7647334784,586,1
6355475778,2201,1
7125679799,2439,3
7647334784,2209,4
8145425373,1313,5
4319308516,1637,2
1550632135,2174,5
9231616010,3027,2
4319308516,2641,5
1550632135,2602,4
8145425373,701,5
4319308516,1410,5
4319308516,1960,1
8931945288,3199,4
7647334784,336,5
4319308516,1863,2
8931945288,104,2
2146973647,1935,4
7125679799,2760,4
2146973647,2998,3
8931945288,3024,2
7125679799,668,2
1550632135,1306,1
8145425373,3252,4
2193149183,3442,5
1550632135,1335,5
9231616010,3297,4
2146973647,3508,1
5870922792,2694,1
2146973647,1314,3
7647334784,696,2
4292741687,3171,3
4606201574,2694,5
9231616010,1655,5
4292741687,2475,2
1474705841,1301,2
2193149183,957,4
2193149183,3450,3
4606201574,1266,5
7125679799,1319,3
2394853752,3401,2
5870922792,2133,2
4292741687,3084,1
7125679799,2588,4
4292741687,188,1
1550632135,2171,5
7125679799,124,1
2394853752,956,4
2193149183,170,2
6355475778,3029,5
8931945288,1618,2
4319308516,48,3
7125679799,3867,2
1550632135,1634,3
4319308516,3189,1
8931945288,932,3
7647334784,317,5
8145425373,269,2
2146973647,1822,5
2394853752,2196,2
6355475778,1462,5
2394853752,197,4
4319308516,769,2
2394853752,3078,3
2193149183,468,2
2193149183,354,5
5870922792,2939,1
2146973647,2608,3
9231616010,3717,5
7125679799,3142,4
2193149183,2007,4
4606201574,3507,5
1474705841,2895,5
8931945288,364,2
2394853752,984,4
4292741687,2921,1
9231616010,457,2
7647334784,778,1
4606201574,3715,3
7125679799,1637,5
1550632135,1870,5
4319308516,1162,5
7125679799,3096,5
6355475778,3391,3
6355475778,1473,1
2394853752,1408,1
9231616010,3865,2
8931945288,258,1
2193149183,1304,3
4292741687,613,3
6355475778,90,3
1550632135,110,5
4292741687,945,2
7647334784,2520,3
7647334784,1187,4
1550632135,978,5
4292741687,990,5
8145425373,558,5
7125679799,168,5
5870922792,2204,1
7125679799,735,2
8145425373,3729,5
6355475778,705,4
2394853752,3436,1
4606201574,287,5
7647334784,964,2
2146973647,3380,2
5870922792,3164,2
4319308516,145,1
7647334784,3022,2
2146973647,647,5
6355475778,922,2
1474705841,30,1
2394853752,3870,1
8931945288,2510,2
7125679799,993,4
7647334784,3108,5
8145425373,3781,2
7647334784,1554,2
2146973647,2820,4
8931945288,2925,5
7647334784,2085,5
6355475778,2963,1
2193149183,4,1
4319308516,2336,2
2394853752,1118,5
1474705841,484,1
1550632135,2509,5
7125679799,1790,4
8931945288,1685,5
2394853752,3652,2
5870922792,1402,3
4319308516,800,3
2394853752,1911,5
1550632135,377,1
2146973647,424,1
2394853752,2318,1
9231616010,3879,5
4292741687,3135,2
8931945288,2806,5
8145425373,1202,4
1474705841,1726,1
9231616010,2932,5
7647334784,1068,4
8931945288,1157,1
8931945288,3171,5
4292741687,3380,4
9231616010,3453,3
1550632135,1066,4
2193149183,2755,1
9231616010,3866,2
2146973647,3318,4
4606201574,999,5
6355475778,3716,2
6355475778,3206,3
8145425373,980,2
6355475778,1158,3
1474705841,711,5
4606201574,3596,2
4606201574,1002,4
7647334784,139,2
8145425373,1062,2
1550632135,1121,2
2394853752,1931,3
4319308516,1844,1
1550632135,2936,4
7647334784,1004,3
7125679799,2124,3
4606201574,2787,3
2146973647,950,3
1474705841,807,2
6355475778,2596,1
1550632135,1070,4
1474705841,680,1
1474705841,613,4
4606201574,3345,5
4606201574,2408,1
4606201574,497,5
2394853752,1448,2
6355475778,1578,5
2394853752,3205,3
1474705841,1851,2
2146973647,102,5
1474705841,932,2
7647334784,2676,4
2146973647,1685,3
6355475778,1126,1
8931945288,1301,4
7647334784,3801,4
7647334784,2987,1
4319308516,227,1
2394853752,1422,1
4606201574,339,5
7125679799,3263,1
4292741687,1901,3
4292741687,2500,1
7647334784,2078,1
1550632135,575,1
5870922792,2740,4
1474705841,188,1
2146973647,3865,4
9231616010,2982,1
2394853752,1514,1
2394853752,3038,2
6355475778,925,4
7647334784,2109,2
4319308516,3022,2
2394853752,2114,2
7647334784,3128,1
8931945288,1063,5
5870922792,2986,4
6355475778,2778,1
2146973647,200,4
1550632135,1202,2
4292741687,3045,1
7125679799,3763,1
8145425373,3447,4
4606201574,1746,2
4319308516,3051,2
7647334784,3772,4
4606201574,3852,1
7125679799,2914,4
2394853752,1063,1
2193149183,2980,3
2193149183,2480,2
2146973647,3374,5
2394853752,3394,3
2394853752,3165,5
4292741687,443,2
4606201574,584,2
2146973647,560,3
4606201574,1607,5
2193149183,1640,4
2394853752,140,1
4319308516,1578,4
2394853752,1965,1
4606201574,578,4
8145425373,1389,2
1550632135,3253,4
4606201574,1738,4
8931945288,1504,2
1550632135,1124,5
5870922792,2867,2
1550632135,1713,3
1550632135,3375,5
4292741687,3719,5
6355475778,307,5
4606201574,403,4
7125679799,1055,3
6355475778,367,1
7125679799,294,2
6355475778,1043,2
8931945288,307,2
7125679799,680,2
6355475778,2090,1
2394853752,311,1
4606201574,446,3
1550632135,1059,1
7125679799,2754,1
4319308516,702,3
4606201574,784,1
4606201574,465,1
4606201574,300,5
8931945288,2609,3
1474705841,129,5
2394853752,2150,2
6355475778,152,2
2146973647,3813,1
2146973647,1237,5
6355475778,1631,5
2146973647,3072,4
4319308516,1732,3
2146973647,1355,1
5870922792,3568,1
6355475778,2015,3
1474705841,2485,1
2146973647,415,5
4319308516,2933,3
7647334784,1548,4
4292741687,664,3
4319308516,125,3
5870922792,449,2
8145425373,2826,5
4606201574,3774,1
4319308516,3583,5
9231616010,3071,5
1550632135,1112,4
4319308516,3678,5
8145425373,3497,1
8931945288,415,2
5870922792,168,1
2394853752,3204,5
1550632135,1916,4
4292741687,381,1
7125679799,723,3
8145425373,3000,5
2193149183,1632,5
2394853752,1105,4
7125679799,129,1
9231616010,2889,2
2394853752,915,2
4319308516,2997,4
2146973647,1187,5
5870922792,1830,2
5870922792,1105,3
6355475778,223,5
1550632135,2986,2
6355475778,3731,2
2193149183,2576,4
8931945288,3538,2
8931945288,1634,3
1550632135,3109,1
6355475778,423,2
5870922792,1304,3
7125679799,1102,4
8931945288,2888,3
1550632135,258,1
8931945288,3508,1
5870922792,1366,5
1550632135,3579,3
7647334784,3165,3
6355475778,3852,4
1474705841,3118,4
8145425373,2929,2
4319308516,3479,4
4606201574,1943,1
2146973647,2198,4
9231616010,2345,4
9231616010,3659,3
7125679799,3510,4
2193149183,3444,2
8145425373,1347,4
8145425373,2673,1
5870922792,3939,4
2146973647,17,4
4292741687,334,2
2394853752,282,1
7647334784,3110,4
8931945288,3753,5
1550632135,2850,1
2394853752,1943,4
2394853752,3727,4
2193149183,3813,3
2394853752,3049,1
6355475778,1773,1
7125679799,287,5
8931945288,1716,4
8931945288,3014,1
6355475778,3376,5
1550632135,3775,2
8145425373,539,1
4606201574,725,4
8145425373,3442,5
4292741687,1733,4
7125679799,3445,5
6355475778,2688,4
1550632135,794,2
1474705841,2981,1
2146973647,713,5
7647334784,1301,1
5870922792,932,5
1474705841,2504,4
2394853752,882,2
8931945288,3368,5
2193149183,1879,2
7647334784,927,2
7125679799,2086,5
7647334784,2816,4
2193149183,1792,4
1550632135,2015,3
5870922792,3416,3
7125679799,1288,3
6355475778,3036,3
6355475778,3136,2
4606201574,3291,5
7647334784,2852,5
7125679799,3216,2
7647334784,699,3
7647334784,1051,4
1474705841,1313,3
6355475778,1811,4
4319308516,2810,3
8145425373,3678,4
8145425373,1214,2
4606201574,1008,5
4319308516,1721,1
4319308516,3054,3
8931945288,3399,2
7647334784,2012,4
9231616010,2915,1
8145425373,3593,3
2193149183,1424,5
6355475778,758,5
8145425373,3405,4
2394853752,3029,4
1550632135,2478,2
5870922792,3833,4
2193149183,3101,4
4606201574,2193,5
4606201574,2602,1
9231616010,1454,2
2193149183,3781,3
8145425373,3543,3
6355475778,1733,5
8931945288,670,4
9231616010,1905,1
8145425373,3526,1
2394853752,925,4
2193149183,1637,2
1474705841,195,2
2394853752,214,1
2193149183,247,1
2193149183,301,5
4292741687,1639,2
1474705841,3255,5
1474705841,1012,1
1474705841,968,5
2193149183,295,5
2394853752,2511,4
8931945288,2757,2
4606201574,1671,1
5870922792,432,4
7647334784,3906,3
8931945288,93,4
1474705841,3473,3
1550632135,3263,5
2146973647,1889,2
8931945288,978,4
8931945288,545,5
8931945288,1003,4
1474705841,2336,3
2394853752,223,3
7125679799,193,4
9231616010,1319,3
2146973647,2122,4
2193149183,1281,4
2193149183,3512,3
7125679799,3860,5
4319308516,3459,2
2146973647,1812,2
4319308516,1450,3
6355475778,3906,3
2394853752,738,5
6355475778,974,1
6355475778,3494,3
8931945288,3607,1
7125679799,1237,5
5870922792,957,2
7125679799,2485,2
7647334784,2598,3
6355475778,262,1
9231616010,3450,3
1550632135,3226,1
7125679799,3065,1
6355475778,1819,1
9231616010,396,2
4319308516,3545,4
5870922792,1499,4
2193149183,3276,3
7125679799,2182,5
9231616010,642,5
4319308516,3380,1
6355475778,531,5
2394853752,3873,2
8931945288,1285,4
5870922792,2817,2
8145425373,1174,4
8931945288,1656,5
4606201574,3587,1
4606201574,1960,1
7647334784,776,1
2193149183,2999,4
7647334784,2086,2
8145425373,1198,1
8145425373,2751,5
8145425373,1086,1
9231616010,407,3
2193149183,1306,1
7125679799,3053,1
6355475778,809,2
4292741687,3211,5
2394853752,1402,3
5870922792,527,5
1550632135,3680,4
8145425373,2891,1
1474705841,2097,5
8145425373,3364,5
7125679799,196,1
6355475778,539,1
7125679799,1227,3
4292741687,2889,3
8931945288,499,4
6355475778,2345,5
8145425373,2939,4
2193149183,955,1
7125679799,1965,4
2394853752,1842,3
4319308516,2182,5
6355475778,1537,5
2394853752,2439,2
2146973647,1675,5
2193149183,1366,1
7125679799,3837,3
4292741687,2700,2
8145425373,1524,1
5870922792,245,4
2193149183,574,2
4319308516,190,5
8145425373,1639,2
4319308516,269,5
8931945288,847,5
2146973647,3889,5
4292741687,1558,3
6355475778,3799,1
8931945288,2710,3
8145425373,1155,5
1550632135,2376,3
5870922792,116,5
2394853752,1537,1
4606201574,1109,4
9231616010,93,3
4606201574,744,3
5870922792,1157,4
8145425373,2921,5
4319308516,2201,2
2193149183,1717,2
7647334784,2195,3
1474705841,2012,4
1550632135,210,4
4606201574,1901,4
4292741687,1655,5
2394853752,1316,5
7125679799,1737,2
8931945288,981,1
4606201574,3526,4
2394853752,948,3
9231616010,1267,5
4292741687,3526,4
4292741687,2982,1
8145425373,3873,2
4606201574,3539,1
7125679799,1527,5
8145425373,3083,1
5870922792,3325,5
4606201574,3680,3
9231616010,1170,1
7647334784,2948,5
6355475778,249,4
8931945288,1866,4
2193149183,2712,2
2146973647,675,3
4292741687,2840,1
2193149183,3815,3
8145425373,3523,1
5870922792,3176,2
2193149183,432,4
2146973647,3871,3
7125679799,2859,5
2146973647,1418,3
1550632135,1061,5
6355475778,2448,1
2394853752,3875,5
7647334784,1412,2
8931945288,1243,1
4606201574,1965,4
4606201574,3567,1
9231616010,3761,1
4292741687,523,3
4319308516,1254,4
1474705841,3763,2
8931945288,1631,1
1474705841,441,5
4319308516,3147,5
9231616010,1830,3
4292741687,3588,1
7647334784,327,5
9231616010,299,1
6355475778,2981,5
6355475778,1104,5
2146973647,609,5
9231616010,2549,5
1474705841,787,1
8145425373,2200,4
1550632135,2539,5
8145425373,3226,3
8145425373,2996,2
6355475778,3108,4
2394853752,1592,1
7647334784,3436,4
6355475778,1378,4
2394853752,1311,4
2394853752,885,4
4606201574,3858,5
1550632135,2766,3
1474705841,1476,5
6355475778,2935,4
1550632135,2545,3
1550632135,3727,4
8145425373,1711,4
6355475778,1596,1
6355475778,1027,3
8145425373,1450,3
6355475778,1933,4
8931945288,3740,3
8931945288,3092,2
5870922792,121,1
4606201574,1105,5
1474705841,3196,4
2193149183,2192,2
2193149183,2206,5
2394853752,496,4
7647334784,691,1
4606201574,3010,2
5870922792,140,2
2394853752,558,1
2146973647,3468,1
5870922792,1678,4
7125679799,2810,1
9231616010,3003,2
4292741687,1370,2
1474705841,586,2
4292741687,3277,3
4292741687,378,3
1474705841,3634,1
2146973647,1668,1
6355475778,670,1
2394853752,2784,2
1474705841,2302,2
1474705841,152,3
1550632135,1579,5
2146973647,14,2
8145425373,3382,1
5870922792,2236,1
7125679799,3285,4
2193149183,650,3
6355475778,2080,1
2146973647,3294,3
2146973647,3928,5
9231616010,3458,2
2193149183,3871,3
4292741687,30,4
4292741687,3906,4
1474705841,3862,4
4606201574,3435,2
4319308516,1765,1
4319308516,1234,4
1474705841,2977,5
2193149183,3779,5
5870922792,713,5
4319308516,531,5
2146973647,3037,2
2193149183,3824,1
4292741687,542,4
8145425373,3860,3
8145425373,3522,1
4319308516,2950,4
4292741687,1971,1
4606201574,2676,1
2146973647,2810,1
4292741687,3507,1
8931945288,3425,2
9231616010,1590,4
4292741687,885,1
2193149183,3607,5
4292741687,170,5
2193149183,1970,2
7647334784,1074,5
7647334784,258,5
5870922792,687,1
4292741687,14,4
8145425373,2705,3
2394853752,921,2
9231616010,2636,1
2193149183,575,5
5870922792,3300,5
2193149183,145,3
4292741687,3715,1
7125679799,795,3
4319308516,2939,4
5870922792,2129,5
2394853752,3326,3
7125679799,2896,1
4292741687,1567,4
2394853752,2171,3
2146973647,441,1
4319308516,396,4
4292741687,1169,2
6355475778,1418,3
4292741687,3226,2
8145425373,1581,4
8931945288,345,2
5870922792,791,3
4319308516,3716,2
4292741687,2154,4
8931945288,3190,1
4292741687,171,2
9231616010,1515,5
9231616010,3595,1
6355475778,3583,5
8931945288,149,3
4292741687,2605,4
2394853752,1527,2
4319308516,889,3
7125679799,3719,1
1474705841,956,5
4319308516,985,4
2193149183,2614,3
9231616010,3153,1
4292741687,392,3
1550632135,2476,2
7125679799,14,3
7125679799,210,4
1550632135,3416,4
9231616010,1051,2
1550632135,1785,3
7647334784,328,5
2146973647,1151,1
5870922792,3806,5
2146973647,698,1
4319308516,1461,3
2193149183,2968,3
7125679799,443,3
7125679799,3066,3
8931945288,664,2
2394853752,3538,1
4319308516,1413,3
1474705841,502,4
4319308516,2823,1
2394853752,2960,4
4292741687,1400,5
2146973647,3323,3
2394853752,3544,4
1550632135,1797,2
1550632135,605,3
1550632135,8,2
7647334784,1632,5
2146973647,3863,3
1550632135,648,5
6355475778,200,5
7647334784,1596,4
4319308516,2693,1
2146973647,3193,4
6355475778,3459,5
4292741687,597,2
6355475778,1047,3
2193149183,1889,2
7125679799,419,3
8931945288,3906,2
2193149183,2320,3
8931945288,2851,2
4292741687,3092,1
2146973647,1180,1
8145425373,878,1
4319308516,320,3
5870922792,2961,4
1474705841,2913,2
8145425373,499,4
8145425373,2165,5
8931945288,920,2
4319308516,2673,5
4606201574,563,3
1474705841,1853,3
7647334784,2152,4
8145425373,2193,2
8931945288,1822,1
4606201574,1191,4
9231616010,1124,4
4606201574,3176,1
4292741687,441,5
1550632135,1408,2
2193149183,1236,3
2193149183,920,1
4606201574,1840,5
7647334784,2751,5
2146973647,3080,2
2146973647,2851,5
8931945288,3016,3
6355475778,1271,3
2146973647,2932,3
5870922792,3177,4
7125679799,21,3
7125679799,195,3
5870922792,3014,5
7125679799,2484,1
7125679799,2605,5
7125679799,2780,2
4319308516,2707,2
6355475778,1063,4
7647334784,3391,2
8145425373,2439,4
7647334784,3232,3
7125679799,2444,1
7647334784,593,2
8145425373,279,4
4292741687,2143,1
1474705841,1114,4
6355475778,60,2
4606201574,964,2
8145425373,2174,5
5870922792,2579,4
7647334784,2704,5
9231616010,1070,5
2146973647,3901,3
2193149183,1787,3
5870922792,299,4
9231616010,2992,4
4292741687,1882,1
7125679799,3067,3
7125679799,2936,5
8931945288,3545,5
8145425373,944,1
7647334784,2194,4
4292741687,3874,2
7125679799,81,2
1474705841,3865,5
2146973647,385,3
1474705841,2090,1
6355475778,2997,3
1474705841,1719,4
6355475778,3556,3
2193149183,3435,5
7125679799,1528,2
7125679799,586,2
7125679799,2954,1
4292741687,651,1
8931945288,3325,2
1550632135,3877,4
1550632135,2856,4
1550632135,2053,1
2394853752,273,1
8931945288,2442,5
8145425373,3858,1
9231616010,3194,2
4292741687,1825,4
8145425373,1281,4
2193149183,784,3
7647334784,2856,1
4292741687,3609,5
4292741687,550,2
4319308516,1638,2
4292741687,2596,3
8145425373,1467,1
9231616010,1151,1
6355475778,1572,4
2394853752,1655,4
2146973647,999,1
9231616010,2693,4
8931945288,1173,3
7647334784,1882,5
4292741687,1970,4
9231616010,3408,3
2146973647,3150,4
5870922792,2408,5
9231616010,2976,4
7647334784,648,4
9231616010,2206,4
8931945288,2787,3
1550632135,2317,2
2193149183,1732,3
7647334784,1889,1
9231616010,1870,4
2193149183,1526,3
2193149183,1561,4
6355475778,954,5
6355475778,1121,5
5870922792,405,3
8931945288,1913,3
2193149183,2866,4
2394853752,3456,4
7647334784,299,2
8145425373,1148,5
4606201574,3453,2
2193149183,1301,5
1474705841,3825,5
1474705841,668,4
7647334784,602,1
9231616010,3391,2
7125679799,3147,4
8931945288,457,5
4319308516,1007,2
1474705841,1905,4
5870922792,3124,2
1550632135,2036,4
8931945288,1256,5
4606201574,1278,4
1474705841,3220,1
2394853752,3596,4
9231616010,440,4
8145425373,3277,3
1474705841,3286,4
8931945288,2656,3
2146973647,421,4
2146973647,2495,1
8931945288,3110,1
2193149183,1307,5
2193149183,3238,3
2146973647,1126,1
4319308516,223,5
8931945288,3871,5
4292741687,917,5
8145425373,2660,5
8931945288,1713,1
7125679799,2131,2
8931945288,2314,1
2146973647,946,2
8931945288,1540,5
4292741687,2939,4
8145425373,2961,4
9231616010,743,3
9231616010,3211,5
9231616010,964,5
2193149183,950,3
4606201574,698,4
7647334784,1687,4
7125679799,2461,5
4319308516,1185,3
2193149183,1842,3
1550632135,549,1
7647334784,3082,5
4319308516,1875,2
2193149183,787,2
8931945288,3823,4
4319308516,273,4
1474705841,3190,1
7647334784,735,2
5870922792,1099,2
2394853752,2467,5
5870922792,2859,1
2146973647,1853,4
8931945288,1439,1
2146973647,1574,2
4319308516,1047,3
2394853752,2968,3
5870922792,3345,2
2146973647,2680,4
2394853752,2487,3
4319308516,3027,4
9231616010,993,2
2146973647,1426,4
1550632135,1918,2
4292741687,1302,5
8145425373,3245,1
2394853752,609,1
6355475778,415,3
2193149183,1128,5
2394853752,2476,2
8145425373,304,1
2193149183,121,1
5870922792,2206,4
2394853752,2448,4
8931945288,1853,3
2394853752,3851,1
1474705841,699,2
9231616010,949,4
4319308516,2181,3
1474705841,2500,1
4292741687,3806,5
2193149183,1678,3
2193149183,131,4
4319308516,2981,1
1474705841,1286,5
7647334784,1462,3
7125679799,2961,1
7647334784,2934,4
1550632135,1251,1
2394853752,125,4
4319308516,3525,1
4606201574,3149,3
1474705841,1040,4
1474705841,3551,1
8145425373,2595,4
8931945288,999,1
2394853752,1008,4
6355475778,563,1
7647334784,3251,4
6355475778,3884,1
6355475778,2911,5
5870922792,3852,5
4292741687,2979,3
4606201574,2149,1
9231616010,3185,2
7647334784,282,3
2193149183,3247,3
1550632135,339,5
4292741687,2780,1
2146973647,1109,4
4606201574,2809,2
1550632135,3729,5
8145425373,2926,4
8145425373,3453,3
2193149183,286,5
1474705841,2578,2
1474705841,3768,2
1550632135,3267,3
1474705841,2915,5
8931945288,190,1
1474705841,1167,5
4319308516,2089,1
2394853752,1618,1
6355475778,3054,5
5870922792,2714,3
8931945288,2686,5
4292741687,1578,2
2146973647,1097,4
2193149183,2145,1
9231616010,352,5
2146973647,749,2
1550632135,2673,1
1474705841,205,4
1550632135,3185,5
2394853752,3238,4
4606201574,484,2
8145425373,750,5
5870922792,3774,3
1550632135,262,3
7125679799,1669,3
2394853752,576,2
9231616010,3018,3
2193149183,3457,5
2146973647,539,3
5870922792,1183,4
2146973647,3074,3
8931945288,2922,5
1550632135,291,5
7125679799,2673,4
7647334784,1040,3
6355475778,2810,3
5870922792,3856,5
1550632135,2852,4
2394853752,944,1
8145425373,2509,1
4292741687,1237,5
1550632135,1655,5
4606201574,1281,5
5870922792,2833,1
2193149183,1730,3
6355475778,3253,2
1550632135,955,3
8145425373,501,1
4606201574,1933,1
4292741687,488,4
7647334784,1024,4
8931945288,3443,3
1474705841,3108,2
7647334784,1411,2
8931945288,795,4
9231616010,1115,5
4292741687,1579,3
7125679799,1121,5
2193149183,1819,1
1550632135,286,1
8145425373,3418,4
7647334784,3425,5
7125679799,3408,2
2146973647,3856,5
4606201574,3738,1
7647334784,3250,1
1550632135,1638,2
5870922792,1650,1
8145425373,3568,4
9231616010,1189,4
4292741687,2998,3
2146973647,1717,2
4319308516,3440,3
2394853752,1151,3
4319308516,472,3
1474705841,417,2
2394853752,336,4
4292741687,2531,4
8931945288,374,1
1474705841,3891,4
8931945288,2820,2
8931945288,3082,3
7647334784,575,3
4606201574,223,5
4292741687,2816,2
4319308516,1536,5
8931945288,1696,4
2146973647,1004,2
2146973647,2857,3
4319308516,2996,2
2146973647,1636,1
4292741687,1404,1
4606201574,3781,1
1550632135,68,1
7647334784,2120,5
8931945288,2963,3
7125679799,3372,3
8931945288,3174,1
7125679799,3050,1
2193149183,1759,5
6355475778,1526,2
8931945288,3418,1
7125679799,530,4
4606201574,937,2
8931945288,2150,3
4606201574,3072,3
9231616010,1759,3
8931945288,496,5
7125679799,1424,5
8931945288,3411,2
7647334784,1236,4
9231616010,318,3
1550632135,1710,5
2394853752,1844,3
2193149183,3873,4
2146973647,1461,2
1550632135,817,4
2394853752,2089,5
6355475778,2442,3
6355475778,2305,3
7647334784,3247,3
4292741687,3375,5
4292741687,3124,1
2193149183,3883,5
5870922792,2086,1
2394853752,3446,5
4319308516,502,4
7647334784,466,4
4606201574,3503,4
4319308516,2077,5
4606201574,3113,3
4606201574,200,5
8145425373,3345,2
7647334784,1147,4
2146973647,2920,4
2146973647,1378,4
8145425373,1024,3
8931945288,2152,3
2146973647,1175,3
2146973647,1567,4
4319308516,1710,2
2394853752,1690,1
8931945288,286,3
2146973647,3214,2
2193149183,2922,3
1550632135,2320,2
4292741687,1155,4
1474705841,3796,4
6355475778,2537,3
1550632135,3054,4
4606201574,3458,5
4319308516,2840,1
8931945288,776,4
8931945288,1819,2
9231616010,2960,1
2146973647,3155,3
9231616010,152,1
1474705841,1365,5
9231616010,3447,5
7125679799,125,5
9231616010,3292,5
8145425373,3471,1
7647334784,3227,5
4606201574,3124,1
6355475778,917,3
8145425373,1156,2
8931945288,2996,4
7125679799,3375,4
9231616010,1675,1
9231616010,87,1
5870922792,2602,4
2193149183,842,2
4606201574,1288,1
8931945288,950,2
9231616010,3165,4
4319308516,1011,5
2193149183,3399,1
7647334784,1217,5
1550632135,586,1
8931945288,3731,3
7125679799,2549,2
4319308516,1286,2
4606201574,3321,1
6355475778,2509,1
4319308516,927,2
1550632135,1567,3
4606201574,3525,5
6355475778,3113,1
2146973647,2990,3
6355475778,1460,5
2146973647,3206,1
8145425373,3558,2
7647334784,3075,3
1474705841,2576,3
4319308516,102,4
8931945288,2676,5
4606201574,2867,2
1474705841,1454,3
4319308516,948,1
2394853752,1101,3
4606201574,2936,5
9231616010,2533,1
2394853752,2742,2
6355475778,3451,5
1550632135,3058,5
2193149183,2908,4
4292741687,747,1
7647334784,1230,2
7125679799,432,4
4606201574,2096,4
2193149183,3459,4
5870922792,2533,3
8931945288,3543,5
2146973647,2596,2
1474705841,3294,1
4319308516,3008,5
9231616010,1508,5
8931945288,1791,2
4319308516,3180,2
4319308516,2742,2
1550632135,1510,4
4292741687,3860,4
2193149183,1173,1
7125679799,312,2
2193149183,3268,5
8931945288,2036,1
2193149183,1687,2
9231616010,2812,2
7125679799,3156,5
4292741687,13,5
4606201574,2499,4
8931945288,1646,2
9231616010,2962,4
7125679799,2376,4
2193149183,3285,5
4292741687,3323,5
2193149183,3050,4
8145425373,3108,5
1474705841,2122,1
8145425373,2575,1
8145425373,1575,4
9231616010,1506,4
6355475778,1589,2
8145425373,3786,2
4319308516,3461,4
4292741687,3004,3
4319308516,1674,1
8931945288,1640,5
6355475778,3150,3
2193149183,2809,3
2394853752,2576,3
2146973647,1696,3
6355475778,625,1
2146973647,574,2
8931945288,1630,4
4292741687,802,4
7125679799,758,5
2146973647,2714,1
6355475778,3458,3
2193149183,449,1
7125679799,1312,4
1550632135,2318,3
6355475778,1230,4
7647334784,702,2
8931945288,586,2
7647334784,2693,3
7647334784,3416,5
7647334784,3135,2
6355475778,2495,3
5870922792,2149,1
8145425373,1629,1
8145425373,3311,4
4606201574,18,5
2193149183,48,1
9231616010,3616,3
2394853752,93,3
9231616010,3939,5
7125679799,1639,4
5870922792,3652,1
7647334784,3093,3
7647334784,3263,2
2146973647,1826,1
7647334784,1584,4
4606201574,3079,2
8145425373,1094,4
8931945288,1094,2
2146973647,2507,1
5870922792,2210,1
7125679799,956,4
2193149183,1355,2
7125679799,2537,2
2394853752,2980,3
5870922792,1823,1
8145425373,2983,2
2394853752,472,3
6355475778,3196,5
1474705841,3875,3
2394853752,1559,1
8931945288,497,1
8145425373,2318,3
4292741687,807,2
4292741687,1507,2
7125679799,2208,5
5870922792,1450,1
2193149183,3060,3
6355475778,1900,1
7125679799,1185,2
4606201574,3833,4
6355475778,3607,2
1474705841,2344,5
2146973647,725,5
4319308516,1505,5
8145425373,1418,1
2394853752,862,2
2394853752,920,2
9231616010,1504,1
7125679799,2196,3
4606201574,2206,5
2146973647,1008,1
8145425373,1527,5
7125679799,927,4
4292741687,419,1
1474705841,3274,3
8145425373,2975,1
2394853752,2193,3
4319308516,3190,4
6355475778,2122,2
2394853752,2870,1
4606201574,3510,1
8931945288,446,5
4319308516,755,3
4319308516,3537,5
1550632135,3180,2
1550632135,1331,3
8931945288,1101,1
2146973647,1638,4
7647334784,1161,1
2146973647,809,2
4292741687,3877,2
8931945288,1639,2
6355475778,776,2
4606201574,2774,3
2394853752,1086,4
7125679799,3608,5
2193149183,2094,1
9231616010,3423,4
8931945288,377,1
4606201574,3457,2
2394853752,2666,4
1474705841,1813,5
2394853752,2949,1
7647334784,3939,3
4606201574,1254,5
4292741687,3525,5
2193149183,496,4
2146973647,2865,1
4319308516,3939,2
4319308516,3193,3
7647334784,3611,5
2146973647,403,5
6355475778,258,1
1550632135,3537,1
7647334784,2501,2
4292741687,2305,3
5870922792,3027,5
9231616010,2347,5
8145425373,3615,2
2193149183,1438,3
6355475778,1185,1
4319308516,734,5
7647334784,3528,3
7125679799,446,5
9231616010,1875,1
2394853752,3285,1
8931945288,465,3
4292741687,2754,3
2146973647,703,1
7125679799,3013,1
6355475778,1003,1
8931945288,684,5
2394853752,1685,4
1474705841,3238,3
2394853752,2948,3
6355475778,842,1
2146973647,3051,4
6355475778,2447,3
1474705841,148,5
2146973647,1575,2
1550632135,2977,1
1550632135,613,3
8145425373,11,3
2146973647,1173,3
